industry_type,service_type,priority_score,is_walk_in,party_size,age_bracket,queue_length_ahead,active_counters,hour_of_day,day_of_week,calendar_load_factor,rolling_velocity_mins,queuing_theory_baseline,actual_wait_mins
3,1,4,0,1,1,30,6,9,5,1.0,6.79,18.67,22.7
5,2,2,0,1,1,12,5,10,5,0.88,20.98,42.8,49.2
1,2,1,1,1,1,17,7,15,0,0.28,30.14,73.2,79.5
0,0,1,0,1,1,41,1,19,1,0.52,7.3,299.3,300.0
0,1,2,1,1,1,10,2,17,5,0.74,17.24,73.27,81.4
4,0,2,1,1,0,34,6,20,0,0.82,8.14,39.21,46.6
3,1,1,0,1,1,34,1,9,2,0.16,5.7,193.8,200.1
0,2,1,1,1,1,31,5,12,0,0.11,34.05,211.11,212.9
0,0,1,1,3,0,29,2,11,1,0.69,16.89,244.9,272.7
4,0,3,1,1,1,22,7,16,3,0.53,8.98,19.76,23.7
4,0,2,0,1,0,40,3,12,6,0.77,4.6,52.13,63.3
0,1,1,1,1,1,0,2,17,4,0.56,17.69,2.0,5.5
1,0,3,1,2,1,4,3,18,3,0.19,10.99,10.26,9.4
4,1,1,0,1,1,21,6,18,6,0.79,13.81,48.34,52.4
2,1,2,1,2,1,1,2,12,2,0.32,30.37,12.91,16.7
5,0,2,0,1,1,44,7,12,3,0.69,3.79,20.25,24.4
2,1,1,0,2,1,47,4,17,0,0.8,32.31,379.64,300.0
3,2,1,1,2,1,48,3,11,1,0.79,21.89,350.24,300.0
2,0,3,0,2,1,2,1,8,1,0.59,16.36,22.9,26.4
5,1,1,0,1,1,35,2,18,5,0.78,9.15,160.12,180.7
1,1,1,1,1,1,49,7,13,1,0.89,18.97,132.79,153.0
0,1,2,1,2,1,9,5,15,2,0.67,19.69,30.13,35.8
1,0,1,0,1,1,7,3,18,2,0.75,6.34,14.79,18.3
4,0,5,0,1,1,25,7,15,5,0.11,4.83,6.9,11.5
2,1,2,1,3,1,0,4,14,0,0.87,43.76,2.0,2.8
1,2,2,0,1,1,14,6,19,1,0.24,27.53,54.6,61.6
2,2,1,0,2,0,6,4,18,3,0.34,50.0,75.0,82.6
0,1,2,1,1,1,24,7,9,6,0.17,21.27,61.99,64.4
0,0,3,1,1,0,25,3,16,2,0.29,10.53,61.42,66.3
1,0,2,0,1,1,47,3,15,6,0.99,6.44,85.76,101.2
3,1,1,1,1,2,24,6,21,3,0.93,9.32,37.28,43.1
3,0,1,1,3,1,26,3,16,1,0.51,7.14,61.88,72.0
4,1,2,1,1,1,11,5,13,5,0.88,17.98,33.62,38.7
5,0,4,0,1,1,5,7,21,2,0.23,3.7,2.0,1.5
2,2,1,1,3,1,35,2,11,0,0.7,50.0,875.0,300.0
3,0,5,1,1,1,45,5,11,6,0.61,5.12,18.43,22.1
0,1,4,1,1,1,2,3,10,4,0.61,16.83,6.17,9.2
0,1,1,0,2,2,39,4,19,5,0.21,25.8,251.55,259.4
0,0,1,0,1,1,19,4,10,0,0.76,7.35,34.91,39.0
2,0,2,1,1,0,4,2,13,3,0.97,13.53,23.0,26.9
0,1,1,0,1,1,0,3,14,2,0.34,17.61,2.0,1.5
1,1,5,1,3,1,31,2,21,1,0.18,22.16,137.39,146.1
3,1,1,1,4,2,19,7,8,6,0.51,14.84,40.28,46.0
1,2,5,1,1,1,10,5,19,6,0.38,32.67,26.14,27.8
2,0,3,0,4,2,16,4,19,0,0.85,22.74,63.67,73.4
2,1,2,0,4,1,1,1,11,2,0.6,38.09,32.38,35.9
0,1,3,0,2,1,7,6,19,0,0.68,20.42,16.68,20.4
0,1,1,1,1,1,16,6,14,3,0.52,20.93,55.81,61.1
0,0,3,1,1,1,36,5,14,4,0.58,10.68,53.83,63.9
0,2,1,1,1,0,49,3,19,4,0.18,34.74,567.42,300.0
3,0,3,1,1,1,18,7,17,2,0.96,5.44,9.79,13.9
4,1,4,0,1,1,30,6,18,2,0.59,12.03,33.08,39.2
1,1,2,0,1,1,31,7,18,5,0.99,15.99,60.19,68.7
1,1,2,1,1,2,35,1,21,4,0.56,19.39,576.85,300.0
4,0,1,1,2,1,26,2,16,0,0.97,10.21,132.73,153.6
0,2,2,1,1,1,23,4,20,1,0.43,37.71,184.31,199.0
0,0,1,1,1,1,48,5,15,4,0.19,11.56,110.98,114.9
2,0,2,0,2,1,21,6,9,1,0.82,14.1,41.95,47.6
3,0,1,1,1,0,9,3,12,6,0.61,6.09,18.27,23.8
2,1,4,1,1,1,29,2,18,1,0.56,31.27,249.38,273.5
3,2,3,1,1,1,22,7,21,3,0.6,14.81,32.58,38.0
0,2,3,1,1,1,36,4,15,4,0.48,39.22,247.09,270.2
2,1,3,1,1,1,10,2,16,1,0.6,27.38,95.83,105.8
0,1,1,1,2,1,15,2,9,3,0.79,22.92,171.9,195.3
4,1,4,1,1,2,38,5,15,3,0.66,23.04,96.31,107.4
4,1,3,0,1,2,19,6,13,2,0.5,19.0,42.12,45.8
1,1,1,0,1,1,14,1,17,1,0.98,14.55,203.7,235.7
0,0,4,1,1,1,2,2,18,3,0.55,10.85,5.97,12.1
1,0,2,1,2,2,9,7,11,6,0.65,11.69,12.78,16.9
0,0,2,0,1,1,26,5,12,2,0.91,7.93,35.05,38.7
1,0,2,0,1,1,4,2,18,3,0.39,5.13,8.72,7.6
2,2,3,1,3,1,0,6,19,6,0.25,50.0,2.0,5.7
5,1,2,1,2,1,30,6,10,5,0.37,15.02,63.83,70.2
1,0,1,1,1,1,7,4,9,2,0.94,10.04,17.57,18.0
0,0,3,1,1,1,33,4,10,6,0.91,9.51,54.92,62.0
0,2,1,0,1,1,5,7,16,0,1.0,32.25,23.04,25.9
0,1,2,1,2,1,12,6,17,4,0.2,24.25,41.22,46.2
0,0,2,1,2,0,0,5,20,3,0.85,12.07,2.0,2.9
4,0,1,1,2,1,31,1,10,1,0.81,10.57,327.67,300.0
0,0,3,0,1,1,19,7,11,4,0.76,6.86,13.03,16.6
5,1,1,1,2,2,14,1,14,6,0.72,16.65,233.1,260.5
2,1,1,0,1,2,11,4,19,0,0.55,28.34,77.94,86.5
2,0,2,0,1,0,24,4,12,6,0.39,12.7,64.77,68.3
1,0,2,0,1,1,22,7,11,6,0.51,5.9,15.76,16.8
3,0,2,0,2,1,34,3,9,5,0.44,3.08,29.67,34.4
2,1,2,0,4,0,19,6,8,1,0.75,46.95,126.37,146.5
1,2,1,1,1,1,49,5,12,0,0.28,35.27,345.65,300.0
1,2,3,1,1,1,44,7,17,3,0.85,37.19,163.64,186.1
5,1,3,1,1,1,49,5,18,4,0.95,12.09,82.94,93.7
1,1,1,1,1,2,1,2,14,3,0.63,18.68,9.34,12.9
2,0,1,0,2,1,32,7,19,0,0.46,15.75,72.0,77.2
1,0,1,1,1,2,26,1,10,3,0.34,10.82,281.32,295.9
0,0,2,1,1,1,13,5,14,3,0.6,11.75,25.97,30.8
0,0,3,1,1,1,35,3,14,6,0.12,9.49,77.5,82.6
0,2,3,1,1,1,49,7,17,0,0.11,36.67,179.68,183.6
3,2,1,0,2,1,45,7,9,1,0.33,16.89,108.58,113.7
2,0,5,1,3,2,21,7,16,5,0.17,24.59,29.51,34.0
4,1,5,1,1,1,33,6,17,4,0.12,18.59,40.9,44.7
3,0,4,1,6,1,33,5,15,2,1.0,11.59,42.07,52.7
0,1,3,1,1,1,32,3,8,2,0.6,20.51,153.14,167.3
2,0,2,1,2,1,16,1,13,4,0.98,19.46,264.66,300.0
3,0,2,1,2,1,12,3,10,2,0.12,6.72,22.85,24.7
3,1,4,1,1,1,48,2,14,6,0.88,9.62,126.98,147.3
3,2,1,1,1,1,45,4,10,0,0.57,14.66,164.92,178.1
3,0,4,1,1,2,18,4,13,3,0.98,5.95,14.73,22.9
0,0,1,1,1,1,25,4,16,3,0.44,10.2,63.75,68.4
3,0,2,1,2,1,26,5,19,0,0.14,7.32,32.35,33.0
1,1,2,1,1,0,8,7,14,1,0.7,18.85,18.31,20.3
2,0,3,0,4,0,47,5,8,0,0.66,22.56,148.44,161.8
0,1,3,1,2,2,16,5,19,6,0.61,31.13,69.73,77.3
4,2,1,0,2,1,11,6,15,1,0.5,31.65,58.02,63.6
2,0,2,1,4,1,8,2,13,5,0.9,20.47,69.6,82.4
3,0,2,1,6,1,3,6,19,4,0.25,10.98,4.67,9.9
4,2,2,0,4,2,49,7,20,3,0.67,50.0,297.5,300.0
4,1,2,1,1,1,31,5,20,2,0.42,17.69,93.23,99.1
3,1,3,1,1,1,19,6,21,2,0.25,7.66,16.98,17.5
0,0,2,1,1,1,43,6,14,0,0.5,10.1,61.53,64.0
4,2,2,1,1,0,45,5,11,0,0.19,32.58,249.24,256.3
3,0,2,0,2,1,10,3,17,0,0.54,3.02,8.56,9.3
3,0,3,1,3,2,4,5,10,5,0.88,8.42,4.72,6.5
5,1,2,1,1,1,44,3,15,6,0.42,12.93,161.19,173.6
0,2,3,1,1,1,20,4,18,2,0.64,38.94,136.29,153.0
0,2,2,0,1,1,41,6,21,0,0.85,28.99,168.38,190.4
2,1,3,0,1,2,3,2,20,0,0.91,31.25,32.81,38.6
4,2,4,0,1,2,16,6,11,0,0.86,30.43,44.63,53.4
2,1,1,1,4,0,40,6,10,4,0.61,50.0,333.33,300.0
3,0,3,0,3,2,48,7,11,6,0.39,4.16,19.97,25.1
2,0,3,1,2,2,35,2,10,5,0.3,23.92,293.02,300.0
3,0,3,0,1,1,4,4,11,3,0.15,3.0,2.1,1.5
4,1,1,1,1,1,30,1,15,2,0.29,15.5,465.0,300.0
0,0,1,0,1,1,28,4,19,4,0.15,8.88,62.16,62.5
3,0,4,1,2,0,43,1,15,3,0.73,6.0,141.9,162.3
4,1,2,0,1,1,27,4,13,0,0.1,14.62,83.88,86.9
2,0,1,0,3,1,20,6,16,1,0.95,16.49,54.97,65.1
1,1,3,0,1,1,35,4,21,6,0.44,13.02,79.75,85.2
0,0,4,1,1,2,21,3,16,5,0.65,13.54,52.13,60.5
4,1,5,0,1,1,21,6,18,2,0.73,14.64,20.5,24.1
1,2,2,0,1,1,2,7,14,5,0.77,27.65,6.71,8.8
1,2,4,1,1,1,27,7,21,2,0.6,33.54,71.15,80.1
1,0,2,0,1,2,1,6,9,2,0.31,7.27,2.0,2.0
2,1,2,1,1,2,37,7,16,5,0.15,29.22,131.28,138.4
3,0,2,1,1,1,4,3,13,0,0.4,5.88,6.66,4.9
4,0,4,1,1,1,0,4,18,1,0.19,7.09,2.0,7.7
1,1,1,1,1,2,7,4,14,4,0.96,21.52,37.66,45.9
3,1,3,0,1,1,39,5,19,0,0.28,6.71,36.64,36.7
3,0,2,1,2,1,47,5,9,0,0.98,5.87,46.9,57.6
1,0,1,0,1,1,34,1,11,5,0.61,6.79,230.86,255.4
0,0,5,1,1,1,45,3,12,1,1.0,12.2,73.2,90.7
4,0,4,0,1,1,44,3,8,4,0.84,4.76,38.4,46.7
3,0,2,1,1,1,13,2,16,5,0.81,5.31,29.34,37.4
3,1,1,0,1,2,16,5,21,4,0.15,7.0,22.4,23.1
0,0,4,0,2,0,48,6,18,5,0.59,11.56,50.86,58.0
4,0,2,0,2,1,10,1,9,1,0.32,6.04,51.34,54.0
2,0,2,1,3,0,6,3,13,3,0.35,21.61,36.74,40.9
4,1,5,0,2,1,5,3,10,5,0.16,17.54,11.69,12.8
5,1,2,0,1,1,27,5,11,4,0.35,9.42,43.24,46.2
5,0,1,1,1,1,5,4,14,5,0.38,6.55,8.19,12.0
4,1,3,1,1,1,20,1,13,2,0.99,15.26,213.64,248.0
0,1,2,1,1,1,6,7,16,5,0.86,17.66,12.87,17.4
4,0,1,1,1,2,26,6,15,1,0.5,8.85,38.35,44.0
0,1,1,1,1,1,34,6,9,0,0.13,17.36,98.37,100.8
4,0,4,1,1,1,12,7,13,3,0.69,8.95,8.44,11.0
1,2,1,0,1,0,39,3,8,4,0.54,26.89,349.57,300.0
3,0,3,1,2,1,11,1,14,2,0.48,7.33,56.44,62.7
0,0,3,1,2,0,49,1,10,1,0.25,13.37,458.59,300.0
4,1,2,0,1,1,6,4,15,5,0.51,14.65,18.68,21.7
0,1,1,0,2,1,29,3,20,2,0.15,16.45,159.02,163.5
2,0,4,1,8,1,18,7,19,1,0.1,41.1,58.13,61.6
4,2,1,0,1,1,42,2,15,1,0.15,23.42,491.82,300.0
3,0,1,0,3,1,23,6,12,5,0.58,3.99,15.3,18.5
0,2,1,0,4,2,37,7,11,4,0.79,50.0,264.29,300.0
2,1,4,0,2,0,3,7,14,0,0.25,33.04,7.79,10.5
0,2,2,1,1,1,9,2,17,4,0.87,37.8,144.58,166.7
3,0,2,1,2,1,5,3,9,0,1.0,7.28,10.31,13.5
5,0,3,0,1,1,27,2,9,4,0.33,3.73,35.25,38.0
3,0,2,0,2,1,15,2,9,3,0.7,3.38,21.55,24.2
0,0,2,1,1,0,45,5,17,1,0.19,12.98,99.3,103.7
1,0,2,1,2,1,4,3,8,2,0.77,10.19,11.55,14.3
5,0,3,1,1,1,48,4,21,4,0.3,7.7,64.68,70.7
0,0,1,1,1,2,30,3,19,4,0.67,14.8,148.0,168.2
2,0,2,1,3,1,28,7,8,6,0.54,20.66,70.24,74.4
2,2,4,0,2,2,35,7,13,5,0.25,50.0,137.5,141.9
4,1,4,0,1,1,6,6,14,2,0.3,15.22,8.37,12.2
4,0,4,1,1,0,42,3,16,5,0.95,8.12,62.52,74.5
1,1,3,1,1,1,21,5,21,3,0.44,17.05,50.13,55.7
3,1,2,1,2,1,32,3,8,0,0.92,10.9,98.83,115.6
2,0,2,1,1,1,3,7,19,1,0.45,16.43,5.99,10.2
1,0,5,0,2,1,39,2,8,0,0.88,6.24,48.67,57.0
1,2,3,1,1,2,11,6,16,2,0.87,41.95,53.84,61.2
2,1,1,1,3,1,4,3,13,4,0.29,36.88,49.17,51.4
0,0,2,1,1,2,24,3,8,2,0.24,12.84,87.31,90.5
4,0,2,1,1,1,21,6,11,5,0.79,7.39,21.99,24.9
0,1,3,1,1,1,43,4,13,3,0.44,20.48,154.11,168.3
0,0,2,0,3,1,6,1,20,4,0.31,11.18,57.02,62.1
1,0,3,1,2,2,15,6,15,4,0.27,12.45,21.79,23.2
0,0,1,1,1,1,23,7,19,5,0.87,12.63,41.5,49.1
2,0,3,1,2,1,23,1,13,1,0.71,20.6,331.66,300.0
1,1,2,1,1,0,14,7,18,2,0.36,16.22,27.57,33.4
3,0,1,1,3,0,47,5,9,3,0.57,7.0,65.8,75.3
5,1,3,1,1,0,20,4,12,2,0.42,14.94,52.29,57.9
4,2,1,1,1,1,0,6,14,5,0.96,27.75,2.0,1.5
0,2,3,0,1,1,11,5,8,6,0.73,33.68,51.87,55.4
5,0,5,1,1,1,38,3,20,2,0.21,7.29,36.94,41.1
1,0,4,1,1,2,46,2,19,2,0.43,11.35,143.58,156.1
2,1,3,1,4,1,46,7,19,1,0.86,38.42,176.73,204.6
2,0,2,1,4,1,8,3,13,1,0.62,21.16,47.96,52.5
1,2,2,1,3,1,3,4,21,2,0.98,50.0,31.88,36.3
4,2,5,0,2,1,33,4,18,5,0.18,29.28,96.62,100.3
1,2,1,1,1,1,27,3,11,3,0.74,34.87,313.83,300.0
2,1,1,1,2,2,23,4,13,3,0.41,38.32,220.34,234.4
0,1,4,1,1,1,12,7,18,0,0.6,20.1,18.95,25.5
4,1,2,1,1,2,33,6,11,1,0.89,17.77,83.07,92.9
4,0,4,1,4,2,24,5,15,4,0.29,14.16,37.38,38.5
1,2,2,1,1,2,29,3,16,5,0.79,43.07,353.89,300.0
3,0,2,0,2,0,19,6,9,4,0.26,3.21,8.64,11.4
3,1,2,1,2,1,22,4,9,4,0.56,10.75,50.26,56.9
2,2,3,1,4,1,3,3,12,2,0.24,50.0,35.0,38.9
3,0,3,1,3,1,14,3,19,5,0.42,7.54,24.63,31.2
2,1,1,1,3,1,8,6,20,6,0.73,34.02,45.36,51.4
0,2,4,1,2,2,42,4,9,0,0.8,48.23,278.53,300.0
3,2,2,1,1,2,12,3,13,5,0.21,17.46,59.36,61.6
2,1,1,1,3,0,9,3,19,6,0.89,47.03,141.09,164.2
2,2,2,1,2,1,41,1,15,0,0.14,50.0,1742.5,300.0
4,2,2,1,1,1,24,7,19,5,0.16,26.7,77.81,82.4
0,2,2,1,1,1,35,1,15,6,0.61,30.65,911.84,300.0
1,0,1,1,3,1,42,1,15,0,0.89,14.43,606.06,300.0
0,0,4,1,1,1,5,5,16,0,0.52,9.62,5.29,8.8
0,1,1,0,1,1,39,6,15,6,0.88,16.47,107.06,122.7
1,0,2,0,1,1,40,1,16,3,0.52,5.86,199.24,217.4
5,1,1,1,1,1,8,4,11,4,0.35,13.94,27.88,30.3
1,1,3,1,1,1,49,2,20,3,0.91,19.91,341.46,300.0
3,1,1,1,1,1,41,3,10,6,0.88,8.32,113.71,130.2
0,0,3,0,1,2,39,6,18,1,0.6,11.02,50.14,55.4
3,1,3,1,6,1,10,2,12,2,0.45,19.57,68.49,78.2
5,2,2,0,1,1,13,3,12,3,0.53,18.45,67.96,71.5
1,0,2,1,1,2,28,3,12,0,0.36,10.27,81.48,89.9
4,1,4,1,3,1,23,2,10,3,0.54,21.33,134.91,149.4
5,1,1,1,1,2,10,2,16,3,0.78,15.41,77.05,86.9
2,0,3,1,3,1,4,4,9,2,0.86,23.12,16.18,19.6
1,0,2,1,2,2,2,7,9,1,0.61,11.59,2.81,4.1
3,1,3,0,1,1,44,4,12,5,0.34,6.47,49.82,56.6
4,0,2,1,1,1,25,2,19,5,0.61,7.04,74.8,82.8
0,0,4,1,1,1,26,6,16,2,0.19,9.83,23.43,26.1
2,2,1,1,2,1,6,5,12,1,0.92,50.0,60.0,67.9
1,0,3,1,1,2,25,2,11,1,0.9,10.76,94.15,111.3
1,2,3,1,1,1,44,5,16,3,0.79,36.04,222.01,252.0
4,0,3,1,1,1,41,1,15,5,0.88,7.42,212.95,241.5
2,0,5,1,1,1,49,7,14,0,0.84,13.82,38.7,47.1
1,1,1,0,3,1,6,1,8,0,0.23,18.8,112.8,120.5
3,0,1,0,2,1,46,5,13,1,0.43,3.0,27.6,31.8
0,0,1,1,1,1,22,5,15,1,0.22,10.21,44.92,47.6
0,2,2,1,1,0,12,6,17,1,0.8,36.78,62.53,70.6
2,1,2,1,1,1,42,6,17,4,0.31,26.83,159.64,170.7
2,0,2,1,2,1,16,2,10,3,0.68,18.74,127.43,143.0
1,0,1,1,1,1,49,7,8,4,0.32,9.02,63.14,65.7
0,1,4,1,1,1,4,7,15,6,0.49,19.83,6.23,11.5
2,1,1,0,1,1,7,3,11,5,0.84,28.73,67.04,76.2
4,0,2,0,1,1,48,1,20,5,0.96,5.19,211.75,245.5
4,1,4,0,1,1,33,4,14,0,0.77,16.01,72.65,82.0
0,0,2,0,1,0,33,5,16,1,0.2,8.88,49.82,53.1
2,0,2,0,3,1,6,6,15,4,0.72,18.98,16.13,19.4
4,0,3,1,2,1,5,3,9,6,0.37,10.28,11.99,15.7
2,0,5,0,2,1,25,6,16,4,0.27,12.94,21.57,24.0
5,0,3,0,1,1,16,7,20,0,0.18,4.08,6.53,9.0
5,1,3,1,1,1,26,5,16,3,0.96,13.79,50.2,58.7
0,0,1,1,1,1,1,2,9,5,0.86,11.84,5.92,8.1
1,1,1,1,2,0,47,6,10,2,0.58,24.88,194.89,215.7
0,1,3,1,2,1,32,1,12,3,0.13,24.67,552.61,300.0
0,1,3,1,1,1,11,1,9,2,0.79,19.3,148.61,168.3
5,0,1,1,1,1,12,7,16,4,0.9,8.04,13.78,20.3
5,2,2,0,3,1,23,6,15,3,0.3,27.75,90.42,94.1
0,0,4,1,1,1,15,1,16,1,0.24,10.01,82.58,88.4
2,1,1,1,4,2,39,1,16,6,0.68,50.0,1950.0,300.0
2,1,3,0,1,2,35,7,15,0,0.2,29.78,104.23,108.5
1,1,2,0,1,1,0,5,13,4,0.57,14.63,2.0,2.2
3,2,1,1,1,1,22,7,18,5,0.15,14.46,45.45,46.2
5,0,2,0,1,1,30,4,20,2,0.93,4.53,28.88,32.5
0,1,2,1,1,1,40,5,8,6,0.64,20.41,138.79,156.5
0,1,3,1,1,1,27,5,17,6,0.51,21.1,79.76,90.0
0,0,1,1,1,1,40,7,21,4,0.89,11.74,67.09,80.5
1,0,4,1,2,2,26,5,8,6,0.86,13.64,39.01,42.6
1,0,2,1,1,0,19,4,10,2,0.44,10.28,41.51,46.6
2,1,1,0,6,1,32,1,18,1,0.57,50.0,1600.0,300.0
2,0,2,1,2,1,31,3,15,6,0.26,18.27,160.47,169.4
4,1,4,0,2,1,23,4,18,6,0.99,18.86,59.64,70.1
1,0,2,0,3,1,40,5,12,0,0.93,7.55,51.34,60.6
1,1,2,1,1,1,47,1,18,1,0.91,17.73,708.31,300.0
4,0,2,1,2,2,41,5,8,2,0.27,10.75,74.93,82.4
4,0,3,1,1,1,36,1,13,2,0.72,9.01,227.05,252.8
0,0,1,0,1,1,17,2,14,3,0.75,8.64,73.44,83.9
1,1,5,0,1,1,42,3,17,5,0.25,13.69,76.66,80.1
4,1,4,0,1,1,5,2,21,3,0.98,13.27,18.25,22.6
0,0,4,1,3,1,47,2,12,4,0.87,13.66,176.56,202.0
1,2,3,1,1,1,15,7,18,4,0.45,34.4,51.6,58.8
2,0,2,1,1,2,11,6,9,3,0.99,17.5,27.27,36.3
0,0,2,0,2,1,3,6,18,1,0.74,10.66,4.53,4.6
0,1,2,1,2,2,15,1,19,6,0.24,25.24,321.81,300.0
2,0,1,0,2,1,9,2,17,2,0.44,12.49,56.2,64.6
4,0,1,1,1,1,39,4,10,1,0.97,8.72,85.02,100.7
4,1,1,1,1,1,18,5,21,1,0.8,17.06,61.42,68.0
5,2,1,0,1,1,15,4,15,1,0.38,21.59,80.96,88.0
0,0,1,1,1,1,5,6,8,1,0.47,10.94,9.12,14.0
0,0,3,0,1,1,0,6,16,3,0.56,7.58,2.0,2.6
4,2,1,1,1,1,44,5,18,5,0.5,27.25,239.8,257.1
2,1,3,0,2,1,37,3,9,4,0.32,26.01,224.55,234.9
1,0,2,0,2,1,9,5,9,6,0.91,6.91,10.57,11.7
0,0,5,1,1,2,31,4,15,3,0.89,12.83,39.77,45.6
1,1,3,1,1,1,36,6,8,1,0.55,20.47,85.97,96.4
2,0,2,1,3,1,34,4,17,1,0.25,23.44,169.35,178.4
0,1,3,0,1,0,24,3,20,1,0.87,17.49,97.94,109.4
5,1,2,1,1,2,15,1,13,4,0.49,17.24,219.81,235.8
0,1,2,1,1,2,19,4,18,6,0.63,23.29,94.03,105.3
5,0,3,1,1,1,45,5,19,4,0.17,6.87,43.28,45.9
4,0,4,1,1,1,25,7,18,3,0.16,8.87,17.42,20.2
2,2,4,1,1,1,3,4,20,1,0.98,47.85,19.74,24.6
3,0,3,0,1,1,21,2,9,5,0.82,3.0,22.05,26.0
3,0,4,1,4,1,2,5,8,4,0.12,8.63,2.0,3.7
0,2,2,0,1,2,0,7,12,0,0.14,33.02,2.0,5.1
1,0,1,1,1,1,16,1,19,5,0.9,9.08,145.28,166.1
2,2,2,0,2,2,0,3,14,4,0.7,50.0,2.0,3.7
3,1,4,1,2,1,39,5,14,5,0.56,10.47,44.92,50.6
2,1,3,0,2,2,34,2,13,6,0.69,32.53,387.11,300.0
2,1,1,0,3,2,10,1,11,3,0.21,43.0,430.0,300.0
2,0,2,0,6,1,22,5,18,2,1.0,23.54,88.04,105.1
2,1,3,1,1,1,47,6,11,3,0.63,31.6,173.27,190.2
2,1,5,0,1,1,43,1,15,5,0.23,26.74,459.93,300.0
2,0,2,1,1,1,1,7,17,3,0.67,14.74,2.0,3.3
4,1,4,1,1,1,22,5,17,2,0.89,17.96,43.46,51.8
3,2,2,1,1,1,21,7,16,4,0.59,15.16,38.66,43.4
3,2,3,1,4,1,10,5,8,4,0.3,26.16,36.62,37.8
2,2,3,1,3,2,22,6,9,5,0.9,50.0,128.33,149.7
3,1,4,0,1,2,21,6,17,6,0.83,7.39,14.23,15.1
2,0,2,1,1,2,49,2,19,5,0.91,19.25,400.88,300.0
0,0,4,1,1,1,0,3,8,3,0.87,10.72,2.0,6.2
5,1,2,1,1,1,46,3,11,2,0.32,14.57,189.9,196.8
0,0,3,0,2,1,42,1,20,0,0.6,9.62,282.83,300.0
1,1,1,1,1,1,1,2,17,2,0.56,18.48,9.24,10.3
0,2,4,1,2,1,42,4,17,1,0.24,40.22,232.27,243.4
0,1,5,0,1,1,45,4,15,1,0.83,14.5,65.25,74.3
4,0,3,1,1,1,17,5,8,4,0.26,7.98,18.99,20.4
2,1,1,0,2,1,16,6,14,3,0.14,28.9,77.07,78.3
4,0,1,1,1,1,37,4,17,6,0.74,7.7,71.23,80.9
1,0,1,0,1,0,23,2,11,1,0.94,5.94,68.31,81.9
1,1,3,0,2,1,6,1,8,6,0.5,19.95,83.79,91.9
1,1,3,0,2,1,5,3,20,4,0.73,17.44,20.35,27.3
3,0,3,1,2,1,27,1,14,5,0.85,5.8,109.62,123.0
4,2,3,1,1,1,46,3,9,6,0.51,30.65,328.98,300.0
2,0,4,0,3,2,29,3,10,4,0.8,20.56,109.31,123.6
1,1,2,1,1,0,24,7,8,5,0.82,18.19,53.01,63.5
5,2,2,1,3,1,3,5,10,5,0.51,28.32,14.44,19.0
0,1,1,1,3,0,3,5,19,1,0.3,30.44,18.26,17.8
2,0,5,0,2,1,13,2,8,1,0.57,13.56,35.26,39.0
2,0,5,1,2,2,29,6,18,4,0.21,18.72,36.19,37.9
0,0,1,1,1,1,21,6,21,3,0.97,10.58,37.03,45.2
1,0,1,1,1,1,20,3,15,4,0.66,8.28,55.2,63.0
0,0,3,0,1,1,32,2,10,2,0.82,7.18,80.42,89.8
4,1,1,0,1,1,7,5,21,3,0.58,15.75,22.05,25.7
3,2,1,1,1,0,5,2,16,3,0.39,17.05,42.62,45.7
4,0,4,1,4,0,44,5,13,5,0.23,12.4,60.02,65.0
2,1,2,1,8,1,9,2,13,1,0.3,50.0,191.25,204.6
2,1,1,1,1,1,5,6,15,4,0.6,24.26,20.22,23.5
3,1,2,0,3,1,30,2,19,6,0.69,9.5,121.12,135.3
5,0,1,0,1,1,48,1,18,4,0.41,4.59,220.32,233.1
0,0,2,1,1,1,35,6,12,2,0.6,11.95,59.25,67.9
1,1,1,0,1,1,48,3,20,4,0.81,13.56,216.96,243.4
3,0,2,1,1,2,10,1,12,5,0.78,5.76,48.96,57.8
5,0,5,1,1,2,42,4,21,3,0.52,7.14,29.99,33.8
5,2,2,0,2,2,26,5,16,2,0.83,32.58,144.0,162.7
3,2,2,1,1,1,19,1,21,6,0.37,16.34,263.89,279.7
0,0,4,1,1,2,6,6,11,2,0.83,14.01,7.71,12.4
0,1,2,0,1,1,22,1,8,5,0.8,16.05,300.14,300.0
5,1,3,1,1,1,43,4,16,4,0.38,14.42,108.51,117.9
2,1,2,1,3,1,26,4,16,5,0.98,43.63,241.06,276.8
0,0,2,1,1,1,40,2,12,0,0.88,9.76,165.92,190.1
5,1,2,1,1,1,37,4,12,5,0.21,11.48,90.26,93.6
0,1,2,1,2,1,38,7,9,5,0.77,24.85,114.66,125.3
3,0,2,0,1,2,46,3,21,5,0.39,3.0,39.1,42.5
3,2,4,1,1,1,18,4,18,5,0.65,15.23,37.69,45.3
0,0,3,1,1,0,18,1,8,0,0.46,10.07,126.88,139.7
1,1,5,1,1,1,3,3,10,5,0.64,18.55,7.42,11.7
0,2,2,1,1,1,0,3,13,2,0.86,35.23,2.0,5.2
3,2,2,1,4,1,1,7,15,1,0.73,30.57,3.71,7.3
2,1,4,0,4,1,8,4,14,1,0.71,40.68,44.75,55.7
0,1,1,1,1,0,47,4,9,5,0.59,19.94,234.3,257.2
5,2,3,1,1,1,40,5,11,5,0.4,23.46,131.38,145.5
1,0,2,0,1,0,10,2,8,2,0.43,6.25,26.56,26.9
